Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5Il6Oe7lr5XM7A0cWbVQtr,"66CXWjxzNUsdJxJ2JdwvnR","bad idea","thank u, next","Ariana Grande",2019-02-08,267106,67,spotify:user:chiara_visca,2022-05-13T08:15:16Z,"dance pop,pop",0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,4
1TEL6MlSSVLSdhOSddidlJ,"66CXWjxzNUsdJxJ2JdwvnR","needy","thank u, next","Ariana Grande",2019-02-08,171573,71,spotify:user:chiara_visca,2022-05-13T08:18:55Z,"dance pop,pop",0.647,0.309,7,-7.948,0,0.0366,0.78,0.00000741,0.202,0.195,87.045,4
59NC8SuXPiSaiYL69XQ4dt,"66CXWjxzNUsdJxJ2JdwvnR,55Aa2cqylxrFIXC767Z865","Let Me Love You","Dangerous Woman","Ariana Grande,Lil Wayne",2016-04-01,223853,68,spotify:user:chiara_visca,2022-05-13T08:47:02Z,"dance pop,pop,hip hop,new orleans rap,pop rap,rap,trap",0.528,0.435,2,-8.363,1,0.129,0.0295,0,0.243,0.0781,102.704,3
2hloaUoRonYssMuqLCBLTX,"66CXWjxzNUsdJxJ2JdwvnR","bloodline","thank u, next","Ariana Grande",2019-02-08,216893,69,spotify:user:chiara_visca,2022-05-13T08:53:48Z,"dance pop,pop",0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,4
4iddJAOsc6U0hJ3krSJAKn,"2feDdbD5araYcm6JhFHHw7","Nate Growing Up","Euphoria (Original Score from the HBO Series)","Labrinth",2019-10-04,153890,65,spotify:user:chiara_visca,2022-05-15T22:32:49Z,"indie poptimism,pop",0.507,0.441,7,-11.165,1,0.0504,0.0879,0.237,0.0898,0.249,79.016,4
2t16D9V5FmmRAJjsSpwvZf,"2feDdbD5araYcm6JhFHHw7","When I R.I.P.","Euphoria (Original Score from the HBO Series)","Labrinth",2019-10-04,174567,76,spotify:user:chiara_visca,2022-05-15T22:32:55Z,"indie poptimism,pop",0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,4
7A3sMtS3oLdYq9GZlDYzF9,"2feDdbD5araYcm6JhFHHw7","See You Assholes Later","EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES)","Labrinth",2022-04-22,150790,52,spotify:user:chiara_visca,2022-05-15T22:34:06Z,"indie poptimism,pop",0.131,0.374,1,-12.24,1,0.0367,0.00708,0.857,0.338,0.133,77.73,4
3Vi5XqYrmQgOYBajMWSvCi,"5cj0lLjcoR7YOSnhnX0Po5","Need to Know","Planet Her","Doja Cat",2021-06-25,210560,86,spotify:user:chiara_visca,2022-05-15T22:38:12Z,"dance pop,pop",0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
3KkXRkHbMCARz0aVfEt68P,"246dkjvS1zLTtiykXe5h60,1zNqQNIdeOUZHb8zbZRFMX","Sunflower - Spider-Man: Into the Spider-Verse","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Post Malone,Swae Lee",2018-12-14,158040,83,spotify:user:chiara_visca,2022-06-05T11:48:35Z,"dfw rap,melodic rap,rap,trap",0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,4
6X3FZtz4cKU2MKSQlGG9ZG,"3l0CmX0FuQjFxr8SK7Vqag","Bags","Bags","Clairo",2019-05-24,260519,52,spotify:user:chiara_visca,2022-06-06T16:49:37Z,"bedroom pop,indie pop,pop",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
1TMWcbxL5YF8rKsFHv5hAP,"5cj0lLjcoR7YOSnhnX0Po5","Rules","Hot Pink","Doja Cat",2019-11-07,187040,77,spotify:user:chiara_visca,2022-06-17T14:43:17Z,"dance pop,pop",0.651,0.724,7,-5.457,1,0.166,0.172,0,0.13,0.686,144.146,4
6M4nkEPZMj58acftDRTuKL,"5j4HeCoUlzhfWtjAfM1acR","Tous les mêmes","racine carrée","Stromae",2013-01-01,210933,69,spotify:user:chiara_visca,2022-06-17T16:44:59Z,"belgian pop,g-house",0.701,0.637,5,-9.061,0,0.166,0.223,0.00219,0.279,0.647,109.959,4
2GYHyAoLWpkxLVa4oYTVko,"5j4HeCoUlzhfWtjAfM1acR","Alors on danse - Radio Edit","Cheese","Stromae",2010-01-01,206066,79,spotify:user:chiara_visca,2022-06-17T16:45:15Z,"belgian pop,g-house",0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,4
2gR3cu06BXvUXpeisvB0dZ,"4yiQZ8tQPux8cPriYMWUFP","Hollaback Girl","00s Music","Gwen Stefani",2019-06-21,199853,11,spotify:user:chiara_visca,2022-06-17T16:52:45Z,"dance pop,hip pop,pop,post-teen pop,urban contemporary",0.926,0.916,10,-2.221,0,0.0929,0.35,0.00000601,0.0234,0.904,110.009,4
0F5pCWESvge1PwZF425IRg,"12PSlydMSjEHzSCj9X5qv7,3sMYEBy0CZFxedcnm9i9hf","Suga Suga","Suga Suga","Baby Bash,Frankie J",2003-01-01,239066,39,spotify:user:chiara_visca,2022-07-23T05:50:38Z,"chicano rap,dance pop,gangster rap,hip hop,hip pop,latin hip hop,pop rap,r&b,rap,southern hip hop,texas latin rap,urban contemporary,contemporary r&b",0.71,0.735,5,-3.083,0,0.243,0.691,0.00000428,0.0967,0.519,82.516,4
