Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2qJpcZnMUQNOdAPxsuhFFe,"65C6Unk7nhg2aCnVuAPMo8","Red Miso","Parrhesia","Animals As Leaders",2022-03-25,271053,49,spotify:user:chiara_visca,2022-06-06T14:59:00Z,"djent,instrumental djent,instrumental rock,jazz metal,progressive jazz fusion,progressive metal",0.256,0.939,4,-5.537,0,0.0658,0.00317,0.756,0.159,0.408,91.143,4
0ajJYhORqGaKmQDMkmFu84,"65C6Unk7nhg2aCnVuAPMo8","Conflict Cartography","Parrhesia","Animals As Leaders",2022-03-25,300080,47,spotify:user:chiara_visca,2022-06-06T14:59:42Z,"djent,instrumental djent,instrumental rock,jazz metal,progressive jazz fusion,progressive metal",0.265,0.982,7,-4.529,1,0.179,0.0000651,0.839,0.21,0.373,139.65,3
6gZhmhlrI2fBKWzcEgCIOw,"65C6Unk7nhg2aCnVuAPMo8","Gestaltzerfall","Parrhesia","Animals As Leaders",2022-03-25,286360,45,spotify:user:chiara_visca,2022-06-06T15:01:02Z,"djent,instrumental djent,instrumental rock,jazz metal,progressive jazz fusion,progressive metal",0.558,0.939,7,-6.402,1,0.0584,0.00173,0.797,0.111,0.195,110.008,4
2JeEIJFABPGktfB7tgQFX9,"6d24kC5fxHFOSEAmjQPPhc","Reptile","Periphery IV: HAIL STAN","Periphery",2019-04-05,1003746,44,spotify:user:chiara_visca,2022-06-13T19:12:20Z,"djent,melodic metalcore,progressive metal,progressive metalcore",0.277,0.91,7,-5.723,1,0.117,0.0012,0.000716,0.342,0.112,118.375,4
2YZZ8qsDdvC008LgtpMoI6,"6d24kC5fxHFOSEAmjQPPhc","Marigold","Periphery III: Select Difficulty","Periphery",2016-07-22,439840,47,spotify:user:chiara_visca,2022-06-22T18:56:32Z,"djent,melodic metalcore,progressive metal,progressive metalcore",0.211,0.949,0,-5.724,0,0.214,0.00222,0.000535,0.103,0.0642,105.578,4
6s3D1PGmF3hyk00AffWu9M,"4wxyib7wQwVxwKNFBmOhAw","Aathma Part I. Universal Oneness","Aathma","Persefone",2017-02-24,395893,16,spotify:user:chiara_visca,2022-06-06T15:03:11Z,"melodic death metal,musica andorra,progressive death metal,progressive metal,symphonic death metal,technical death metal",0.26,0.95,6,-6.581,0,0.162,0.000351,0.117,0.45,0.122,134.935,4
56ZgSdVHF3p1rXCpKtRGH9,"4wxyib7wQwVxwKNFBmOhAw","Aathma Part II. Spiritual Bliss","Aathma","Persefone",2017-02-24,245640,15,spotify:user:chiara_visca,2022-06-06T15:03:26Z,"melodic death metal,musica andorra,progressive death metal,progressive metal,symphonic death metal,technical death metal",0.394,0.682,11,-7.727,1,0.0353,0.00202,0.704,0.0843,0.043,130.031,4
1QjWeihmhbte2fr3DzQsug,"4wxyib7wQwVxwKNFBmOhAw","Aathma Part III. One with the Light","Aathma","Persefone",2017-02-24,322826,15,spotify:user:chiara_visca,2022-06-06T15:03:33Z,"melodic death metal,musica andorra,progressive death metal,progressive metal,symphonic death metal,technical death metal",0.21,0.971,4,-5.242,1,0.134,0.0000126,0.295,0.157,0.0888,135.972,4
2lUz6qH8IkVtqsPAqK7md6,"4wxyib7wQwVxwKNFBmOhAw","Aathma Part IV. ...Many of One","Aathma","Persefone",2017-02-24,238200,13,spotify:user:chiara_visca,2022-06-06T15:03:44Z,"melodic death metal,musica andorra,progressive death metal,progressive metal,symphonic death metal,technical death metal",0.16,0.266,11,-15.709,0,0.0466,0.834,0.111,0.322,0.189,147.392,4
4Ya3kvXX4QgJ7FaPpAu7oZ,"4wxyib7wQwVxwKNFBmOhAw","Prison Skin","Aathma","Persefone",2017-02-24,381186,26,spotify:user:chiara_visca,2022-06-06T15:03:56Z,"melodic death metal,musica andorra,progressive death metal,progressive metal,symphonic death metal,technical death metal",0.245,0.983,5,-5.261,0,0.147,0.000034,0.0452,0.227,0.113,127.157,3
