Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6X3FZtz4cKU2MKSQlGG9ZG,"3l0CmX0FuQjFxr8SK7Vqag","Bags","Bags","Clairo",2019-05-24,260519,52,spotify:user:,1970-01-01T00:00:00Z,"bedroom pop,indie pop,pop",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
6FOfNVjM44Mo0FcSmCPVC3,"6dOnTTVTbQlFWF6yfD4Vw5","Town of Water - Misthallery Day (From Professor Layton and the Specter's Flute)","Professor Layton Series Piano Collections","daigoro789",2018-07-24,125248,8,spotify:user:,1970-01-01T00:00:00Z,"",0.68,0.00254,7,-43.87,0,0.0762,0.995,0.957,0.0713,0.294,79.618,4
563uCIQ4glhzg90GTTVz1G,"7nCgNmfYJcsVy3vOOzExYS","The Source (Rediscovered) - (Live Session)","Language (Rediscovered Edition)","The Contortionist",2015-11-13,389517,24,spotify:user:,1970-01-01T00:00:00Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.19,0.431,9,-9.796,0,0.0308,0.702,0.0282,0.112,0.0371,82.677,4
0fBPwRmfNmOdpNcxOoli9Q,"0ybFZ2Ab08V8hueghSXm6E","Harvest","Blackwater Park","Opeth",2001-02-27,361466,44,spotify:user:,1970-01-01T00:00:00Z,"alternative metal,metal,progressive death metal,progressive metal,swedish metal,swedish progressive metal",0.501,0.686,4,-6.457,0,0.0246,0.0405,0.014,0.0846,0.218,62.509,4
0KyAGiNGUytG5JLxJu4F6l,"3l0CmX0FuQjFxr8SK7Vqag","Pretty Girl","Pretty Girl","Clairo",2017-08-04,178352,75,spotify:user:,1970-01-01T00:00:00Z,"bedroom pop,indie pop,pop",0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,4
0leaWgd5FsHLLlLIxlNwzU,"2ZoXbxMzgxTWpNowwmuw5I","White Dawn","Gleb Kolyadin","Gleb Kolyadin",2018-02-23,150690,5,spotify:user:,1970-01-01T00:00:00Z,"modern progressive rock,neo-trad prog",0.376,0.301,6,-15.409,1,0.0424,0.914,0.916,0.209,0.102,175.955,3
1NaJQPxsBkH8rq3Hz8PMmD,"1tcgfoMTT1szjUeaikxRjA","Fountain","/05","Ryuichi Sakamoto",2005-09-28,141800,17,spotify:user:,1970-01-01T00:00:00Z,"anime score,compositional ambient,japanese classical,japanese contemporary classical,japanese soundtrack",0.548,0.0124,10,-27.077,0,0.138,0.995,0.972,0.124,0.497,203.283,3
38uFRehsuqEL2Kwj3ABnIR,"08tfDO4dSrwxax35a3HIMC","Reflections-Reprise","ひとつぶの海","Toshifumi Hinata",1986-11-28,228240,41,spotify:user:,1970-01-01T00:00:00Z,"japanese soundtrack",0.291,0.0861,9,-19.385,0,0.0435,0.97,0.607,0.139,0.0766,114.856,5
4VJge9qYxmhYEod0CWoEZ7,"7nzSoJISlVJsn7O0yTeMOB","A Walk in the Skies","Howl's Moving Castle Soundtrack","Joe Hisaishi",2004-11-19,134813,57,spotify:user:,1970-01-01T00:00:00Z,"anime,anime score,ghibli,japanese classical,japanese soundtrack,orchestral soundtrack",0.366,0.262,10,-12.798,1,0.0342,0.93,0.842,0.0491,0.377,119.388,3
0q7dYaQyPvQfrALuVK2WM5,"6dOnTTVTbQlFWF6yfD4Vw5","The Molentary Express (From Professor Layton and the Diabolical Box)","Professor Layton Series Piano Collections","daigoro789",2018-07-24,79360,18,spotify:user:,1970-01-01T00:00:00Z,"",0.481,0.0192,8,-32.5,1,0.0898,0.992,0.82,0.152,0.827,142.833,3
08o9yCplgxLM11ymhvkbl8,"43JlwunhXm1oqdKyOa2Z9Y","Mobius Streak","Tawk Tomahawk","Hiatus Kaiyote",2013-07-12,359386,40,spotify:user:,1970-01-01T00:00:00Z,"alternative r&b,australian r&b,indie soul,neo soul,shiver pop",0.314,0.734,0,-6.499,1,0.0728,0.283,0.000495,0.151,0.168,131.966,4
65r94rVdiMwqXyQFEr3tqT,"2exebQUDoIoT0dXA8BcN1P","Resonance","Odyssey","Home",2014-07-01,212881,69,spotify:user:,1970-01-01T00:00:00Z,"chillsynth,vaporwave",0.566,0.74,8,-8.614,1,0.063,0.0352,0.849,0.221,0.419,170.098,5
6IXkUuEbWpz5tOkd7sH2PT,"7nCgNmfYJcsVy3vOOzExYS","Primordial Sound (Rediscovered) - (Live Session)","Language (Rediscovered Edition)","The Contortionist",2015-11-13,312351,22,spotify:user:,1970-01-01T00:00:00Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.3,0.648,1,-7.772,0,0.03,0.107,0.242,0.113,0.0636,144.017,4
4wzBihcshcPQ4Rw6lZY3jJ,"6dOnTTVTbQlFWF6yfD4Vw5","London 3 (From Professor Layton and the Unwound Future)","Professor Layton Series Piano Collections","daigoro789",2018-07-24,108394,20,spotify:user:,1970-01-01T00:00:00Z,"",0.413,0.00613,2,-39.965,0,0.0572,0.992,0.776,0.0849,0.11,138.54,3
3zEoURsnAnzWsEPJAbOajF,"2ZoXbxMzgxTWpNowwmuw5I","Penrose Stairs","Gleb Kolyadin","Gleb Kolyadin",2018-02-23,301041,3,spotify:user:,1970-01-01T00:00:00Z,"modern progressive rock,neo-trad prog",0.471,0.588,4,-12.68,0,0.0281,0.507,0.938,0.261,0.576,129.954,4
1GTC0DN9LGOdP0NdvoHyX7,"0rFHElzeddB9ymDjgpBENX","ゆめうつつ","ランプ幻想","Lamp",2008-12-03,315640,66,spotify:user:,1970-01-01T00:00:00Z,"japanese alternative pop",0.346,0.126,2,-16.89,1,0.0347,0.985,0.463,0.0771,0.0761,92.959,4
5irUevzIe38NCkXjXK7srD,"0ZXKT0FCsLWkSLCjoBJgBX","The Gathering of the Clouds","Weather Systems","Anathema",2012-04-16,207266,30,spotify:user:,1970-01-01T00:00:00Z,"gothic metal,progressive doom",0.209,0.571,0,-7.912,0,0.0349,0.0633,0.0226,0.651,0.178,147.936,3
58AS4weYlUWvGztZbKIuAU,"6XyY86QOPPrYVGvF9ch6wz","Leave Out All The Rest","Minutes to Midnight","Linkin Park",2007-05-14,209306,55,spotify:user:,1970-01-01T00:00:00Z,"alternative metal,nu metal,post-grunge,rap metal",0.514,0.637,0,-6.418,1,0.0363,0.213,0.00000224,0.389,0.18,80.401,4
5OczsuojyL2tzu2MkdKmDu,"1EowJ1WwkMzkCkRomFhui7","Itomori high school","Your Name.","RADWIMPS",2016-08-24,111560,46,spotify:user:,1970-01-01T00:00:00Z,"j-pop,j-poprock,j-rock,japanese emo,visual kei",0.786,0.0775,9,-13.94,1,0.0965,0.993,0.846,0.115,0.72,143.089,3
